Name,Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Jupiter Tisserand Invariant,Epoch Osculation,Semi Major Axis,Asc Node Longitude,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,approach_year,approach_month,approach_day,Orbital Period,Orbit Uncertainity,Hazardous
3127391,,Very Slow,37591.3175310115,23357.7828291999,0.3197128791,,47828368.0,,6.239,,,247.8412363822014,134.2365147111045,1.31703918171358,,32.52384466575247,1.055637797777537,2013.0,12.0,8.0,,Low,False
3519518,1386489600000.0,Slow,,31315.543077605,0.3048420184,118.5835494995,,,5.934,2458000.5,1.029522079425049,201.8504404238901,137.8162471836934,1.184271197094074,,270.7607457510083,0.943518839600203,2013.0,,8.0,Low,Low,False
3709924,1386489600000.0,Very Slow,24182.9211500975,15026.326755737,0.1967152131,76.5222167969,,18285820.0,,,0.9529400536354948,305.85983169,343.5695888402005,1.219939955337766,2457869.714432296,138.5688215689006,,2013.0,,8.0,Low,,False
3655397,1387094400000.0,Very Slow,40459.4632294481,25139.937027209,0.047201737,18.3614768982,7061279.5,4387675.5,3.205,2456652.5,2.454071254269973,,313.4531343365848,3.956798563284796,2456617.0235444084,,0.2563736115392111,,,15.0,High,High,False
2002063,1387094400000.0,Slow,41842.827937458,25999.5060592499,0.3018657518,117.42578125,,28060176.0,,2458000.5,,33.10335398085817,55.31527488585108,1.454518184929694,2457872.0366115198,113.1348187396789,,2013.0,12.0,15.0,Low,,False
3566465,,Slow,50238.7680644626,31216.4167453879,0.2273340573,,,21132020.0,5.974,2455707.5,1.007766352695379,65.77765885158422,,1.09440660141355,,168.7280905964946,,,12.0,15.0,Low,,False
3609163,1387094400000.0,Slow,42367.8887390502,26325.7584223282,0.2814096542,109.4683532715,,26158662.0,,2458000.5,0.9484959890121808,353.554033334358,210.4467403602372,1.059565863512081,2458076.905074287,278.4783374305167,1.066966603068528,,,15.0,Low,High,False
3740806,1387094400000.0,Very Slow,14315.6911120808,,0.2268301948,88.236946106,33933316.0,21085184.0,4.368,,1.559032150489884,,275.6834183177785,2.007815353346318,2458047.660359371,336.1219656437319,0.5063157845836563,2013.0,12.0,15.0,Medium,,False
3764806,,Slow,44547.594721488,27680.1429534713,0.2867274467,111.5369796753,,26652982.0,,2458000.5,0.8375570081279065,,41.6483224835708,1.20750121069361,2457925.3675273424,,1.285826904326849,,12.0,15.0,Low,Medium,False
2376707,1387699200000.0,Very Fast,128440.3203911408,79807.8201897064,,185.4930877686,71335144.0,,3.154,2458000.5,2.157415588648333,,211.999236816309,,,49.03399857121749,,2013.0,12.0,22.0,High,Low,False
2382406,1387699200000.0,Slow,,,0.4736754041,184.2597351074,,44030880.0,,2458000.5,1.309761965614802,90.98654568088678,238.2662183897257,2.33320108775436,2458225.411735141,,0.6575299082132009,2013.0,12.0,22.0,Low,,True
3653913,1387699200000.0,Very Slow,,,0.2118613249,82.4140548706,31694004.0,19693740.0,3.215,,2.544168817649487,242.4265994684257,,3.91332035173338,2458139.883964904,326.1469346165538,0.2428763266041972,2013.0,12.0,22.0,High,,False
3703071,1387699200000.0,,,35509.142246111,,95.2241134644,36620372.0,22754844.0,6.22,2457800.5,0.9638278239134388,81.88210072360202,252.308444111348,1.191167769643411,,,1.041609386182197,2013.0,12.0,22.0,Low,Low,True
3735613,,,,29834.7493573492,0.256361306,99.7245483398,38351104.0,,,2458000.5,,245.7035611531951,158.244462978682,2.152754031629243,,332.2421507291837,0.5001171488131769,2013.0,12.0,22.0,,Medium,False
3738932,1387699200000.0,,32368.5521539451,,0.1216925379,47.3383979797,,11312028.0,5.99,2458000.5,1.003000184879345,88.87947254444529,111.9793427923618,1.408169542645356,2458176.95513184,186.8642120676685,0.9811887369170508,2013.0,,,Low,,False
2487577,1387699200000.0,,,,0.2447925277,,36620440.0,22754886.0,6.22,2458000.5,0.9638049665628996,81.8462940369007,252.3342259993565,1.19106850149861,2457959.6598142316,,1.041646440212082,2013.0,12.0,22.0,Low,Low,True
2002062,1389168000000.0,Very Slow,36907.8021273442,22933.0729385156,0.1462806582,,21883276.0,13597637.0,6.184,2455926.5,0.9667898316324988,108.6003764318441,148.0354055966093,1.143438898936249,2455760.3508779802,172.267762763347,1.036826199677172,2014.0,1.0,,Low,Low,False
3264225,,,55265.6457557345,34339.9230530562,0.3687490782,143.4433898926,55164076.0,34277368.0,3.923,,1.723973846405672,,65.8326488543196,,,191.3711031854606,,2014.0,,8.0,Medium,Low,False
3383958,1389168000000.0,Very Slow,19241.4158661255,11955.8675419267,0.3157301293,,47232556.0,29348948.0,,2457800.5,1.297351668841363,152.6189330341691,232.5054949396419,1.442635564449529,,108.6525875849238,0.666987203260927,2014.0,1.0,8.0,Low,,False
3602687,,Very Slow,,11088.6070964537,0.1991853297,77.4830932617,,18515432.0,5.949,2458000.5,1.025915066430886,194.7593795654228,108.7764164946363,1.182952374015066,2458014.659158407,346.5700497885401,0.9484991851612964,2014.0,,8.0,,Medium,False
3653903,,Very Slow,23539.6065533104,14626.5960830833,0.060595012,23.5714607239,9064885.0,5632658.5,,2458000.5,1.748907922905359,60.88514350279264,,2.518316182432189,2458373.079672198,201.2284032836631,0.4261413291272937,2014.0,,8.0,Medium,Medium,False
3655559,1389168000000.0,Very Slow,29142.0317993252,,0.0961456423,,14383184.0,8937296.0,,,1.222479708507397,276.5004220032926,249.9054465111153,1.531572287324267,2456720.0209160736,315.1394722072449,0.7291914791876446,2014.0,1.0,8.0,Low,,False
3655745,1389168000000.0,,29931.1725189232,18598.0666132165,0.0038569585,1.5003569126,576992.8125,358526.6875,4.671,,1.404423016696122,130.6115606085672,27.38990488299682,1.922497357168657,2457921.207008284,46.95609475882777,0.5921846778960883,2014.0,,,Low,Medium,False
3748479,1389168000000.0,,69293.1092271473,43056.0433417238,0.4822151242,187.5816955566,72138360.0,44824696.0,,2458000.5,0.9584320491028208,357.6233403140443,344.5043376459009,1.095330435008529,2457959.214896643,43.36660841948937,1.050417823705511,2014.0,1.0,,,High,False
2481543,1389168000000.0,Very Slow,19241.380957237,11955.8458509009,0.3157295119,122.8187713623,47232460.0,29348890.0,4.989,,1.297337747494172,152.6148032290762,232.5574154423661,1.442612377772772,,241.9937945534376,0.666997939152975,2014.0,,8.0,,Low,False
3767159,,Slow,,,0.232613672,90.4867172241,,21622792.0,4.886,,,295.4704052349118,231.3818258011292,,,119.7311349089412,0.6443594761346855,2014.0,1.0,8.0,Low,Medium,False
3655756,1389772800000.0,,,,0.0471395798,18.3372974396,7051981.0,4381898.0,,2456667.5,1.949643023577379,,33.63449307061946,3.117996178780789,2456713.1958355512,,0.3620523942732195,2014.0,,15.0,Medium,,False
3669221,1389772800000.0,Very Slow,24452.0930625078,15193.5797143121,0.2218101185,86.2841339111,33182322.0,20618538.0,,2456773.5,1.694073793488156,,100.3256697346829,,2456697.118709936,34.1422844978296,0.4469980078749594,2014.0,,15.0,Medium,High,False
2367390,1389772800000.0,Fast,85321.2100175723,,0.446892592,173.841217041,66854180.0,41541260.0,4.559,2458000.5,1.427668455099822,115.2385786527509,278.5902747331319,1.947380285506805,,73.35839294166811,0.5777806968149634,,1.0,15.0,Medium,Low,False
3029651,1389772800000.0,,,,0.364478915,,54525272.0,33880432.0,3.346,2458000.5,2.290616580877761,,249.0709912802234,3.485944984735331,,,0.2842990927460509,2014.0,,15.0,High,,False
3303217,1389772800000.0,Slow,,38295.8639190692,,152.3274688721,58580628.0,36400316.0,,2458000.5,,241.9541949068227,,,2458121.500911108,300.9607750080714,0.4879238052928074,2014.0,,15.0,Medium,,False
3479011,1389772800000.0,Very Slow,27511.4941226015,17094.5725563465,0.1359319088,,,12635660.0,6.867,2457800.5,0.8553546514853113,,10.54402284841301,,2457942.7340366966,182.789978812503,1.245904463536226,2014.0,1.0,15.0,,,True
3514799,1389772800000.0,Very Slow,35310.7961864108,21940.7555526062,0.4067989276,158.2447814941,,37814324.0,,2458000.5,1.225614736618327,84.62930679460825,,1.483542837130177,,135.1421326756292,0.7263954456329549,2014.0,,15.0,Low,Low,True
3550301,1389772800000.0,Very Slow,10124.420142501,,0.4738002953,184.3083190918,70879520.0,44042488.0,,2457800.5,1.996144856550488,55.0234347862559,,2.718147925660739,2457767.3969532317,11.56868405354562,,2014.0,1.0,15.0,Medium,Low,False
3602572,1389772800000.0,Very Slow,31347.2375436932,19477.9543504132,0.1036984486,40.3386955261,,,5.85,2458000.5,,,217.5177071850167,1.270478675430291,2458164.262098979,208.9168948531081,0.922576750595816,2014.0,1.0,15.0,Low,,False
3748549,,Fast,102770.8393999464,63857.8029593723,0.2251584829,87.5866470337,33683228.0,,5.029,2457494.5,1.170637496683358,354.4341415192362,,2.075005684446587,2457555.396436633,,0.7781627319351287,2014.0,1.0,15.0,,,False
2490581,1389772800000.0,Very Slow,,17094.5725517862,0.1359319088,52.8775138855,20335124.0,12635660.0,,,0.8553588787643515,263.2779736491007,10.53439141984141,1.020137456100578,,71.97999329549448,1.245895227449277,2014.0,1.0,15.0,Low,,True
2490791,1389772800000.0,,10124.4206902301,6290.9212894377,0.4738002768,184.308303833,70879512.0,44042488.0,3.753,2458000.5,,,,2.717612171848192,2457767.3680986813,,0.3495667724843008,,1.0,15.0,Medium,,False
3656932,1390377600000.0,,35105.8207484992,21813.391786755,0.1360858549,52.9373970032,20358154.0,12649970.0,,2456686.5,2.037942198917696,,348.6020362956401,2.960189817255647,,4.754966141069852,0.3387788431157313,2014.0,1.0,22.0,High,,False
3678609,,Very Slow,20009.3180139406,12433.0120737177,0.2589645257,100.7372055054,38740544.0,24072258.0,,2458000.5,,,,1.381507907037181,2458165.4981331066,229.7200396484566,,2014.0,,22.0,Low,,False
2249595,1390377600000.0,Very Slow,,5223.7580951272,0.3546761476,137.9690246582,53058800.0,32969208.0,,,2.00400120160087,354.4759234878418,105.2088699629412,2.748343010132324,2457680.6279029893,111.1305503202493,0.3474218331603455,,1.0,22.0,,Low,False
3145497,1390377600000.0,,33067.5438243637,20546.885772422,0.2767962023,107.6737213135,41408120.0,25729814.0,4.486,,1.50129959143864,278.716142758945,187.6983900718917,1.94413644476243,2458022.9476319063,347.9725501006442,,,1.0,22.0,Medium,,False
3624753,,Slow,50339.3798420114,,0.2502724512,,,23264278.0,,2456311.5,1.024963192643909,117.2702673741715,,1.176442749144455,2456386.8199566626,288.4595396029446,0.9498207854433692,2014.0,1.0,,Low,High,False
3644727,1390377600000.0,,,,0.2896818679,112.6862487793,43335792.0,26927614.0,5.505,2458000.5,,,238.5247930774831,1.362717227855246,2457862.6494488204,112.6278319772396,,2014.0,1.0,22.0,Low,Medium,False
3656926,1390377600000.0,Very Slow,26084.5700142174,16207.9374068897,0.011122065,4.3264832497,,1033860.5,,2458000.5,0.9851745067377268,121.6291640884955,264.0047492784302,1.07687448558284,2458024.864905237,,1.007939177816661,2014.0,,22.0,Low,,False
2308242,1391846400000.0,Slow,65594.9221876624,,0.456050841,177.4037780762,68224232.0,42392576.0,7.557,2458000.5,0.7531844336406677,272.6928189515696,156.6239373490321,1.009251863475384,,,1.507828925434974,,2.0,,Low,,True
2462238,1391846400000.0,Slow,79634.6234289878,,0.4345765274,169.05027771,65011724.0,,,,0.7708253574759935,,7.204913394057431,1.038852395105845,2458111.0430842093,199.0089763367494,,2014.0,2.0,,Low,Low,True
3151644,1391846400000.0,,62146.6532724002,38615.5135291756,0.2890688962,112.447807312,43244092.0,,,,0.8584247485792973,21.60576513575232,339.3362994550182,1.196756347540773,,258.6258313845094,1.2392266056933,2014.0,2.0,8.0,Low,Low,False
3381449,1391846400000.0,Slow,,42618.8267708385,0.4388776361,,65655160.0,40796224.0,3.195,2458000.5,2.140331728195972,,,3.854121068620406,,,0.3147621039984274,2014.0,,,High,Low,True
3558379,1391846400000.0,Very Slow,24380.605492291,15149.1601182516,0.4534679155,,67837832.0,,4.833,,1.330582800009823,345.8325051146372,,1.826964170837133,2457918.726856126,52.51119615661933,,2014.0,,,Low,,False
3660059,1391846400000.0,Very Slow,,16628.5460687862,0.0141838556,,2121874.5,1318471.75,5.55,2458000.5,1.118791415202451,,87.09563664928362,1.387689510049596,2458052.926856704,316.3349254441766,,2014.0,2.0,8.0,Low,High,False
3662228,1391846400000.0,Very Slow,24288.0265443252,15091.6351602781,0.0367125645,14.2811880112,5492121.5,3412646.0,,2458000.5,1.199775288551214,,296.6088082720701,1.484396231399568,2458089.7614402315,293.0550078731807,0.7499878105622403,2014.0,,8.0,,,False
3662442,1391846400000.0,,,4016.2051996161,0.3117741279,,46640748.0,28981216.0,,,1.741537630952172,160.3740827318658,354.8244960076198,2.218394115615562,2458402.545621028,187.582987575966,0.428849372822503,2014.0,2.0,8.0,Medium,Low,False
3660058,1392451200000.0,,,,0.0548916891,,8211680.0,5102501.5,,2456688.5,1.839999069852471,292.4264357204765,280.097595933032,,2456747.0690174354,336.871599082132,0.3948913936196305,2014.0,2.0,15.0,Medium,High,False
3661459,1392451200000.0,Very Slow,20243.0227023496,12578.2270785794,0.0525442764,20.4397239685,7860512.0,4884295.5,,2456698.5,1.829672313393842,,183.2635071573826,2.629157357172701,2456711.24372246,354.9249490817128,0.3982392848101639,2014.0,2.0,15.0,Medium,High,False
2068031,1392451200000.0,Very Slow,28678.500007048,17819.7046293794,0.2706216842,105.2718353271,,25155858.0,,2458000.5,1.376414411665568,,31.8621630786382,,2457887.468409519,,,2014.0,,15.0,Low,,False
2154276,1392451200000.0,Fast,81230.5591673904,,0.4631611444,180.1696777344,69287920.0,43053520.0,3.873,2458000.5,,34.29713032510744,,,,216.5586801787767,0.442938309244068,,,15.0,,Low,True
3092110,1392451200000.0,Very Slow,,16925.2174740001,0.2486600651,96.7287597656,37199016.0,23114396.0,4.608,2458000.5,1.421408610854706,123.3562380998592,77.21062958258037,1.922200006638815,2457999.293276804,0.7018322517057791,0.5816016913357624,2014.0,,15.0,Low,Low,False
3402618,,,,36664.6038298339,0.224901719,,33644820.0,20905922.0,,2458000.5,1.00555574934867,322.82572421,74.81651218837686,1.202678347189094,2458102.3327797265,260.4634823599291,0.9774506588880176,2014.0,2.0,15.0,Low,High,False
3662198,1392451200000.0,Very Slow,33873.2478236226,21047.5189046281,0.3042536978,118.3546905518,,28282148.0,4.327,2458000.5,1.577495219836958,329.4039863425331,163.7440040006784,1.868636164269855,,293.9502489949946,0.4974529332398703,2014.0,2.0,,Medium,Low,False
3662443,1392451200000.0,,33564.4171603012,,0.0143833885,5.595138073,,1337019.5,5.461,2458000.5,1.135654993431338,141.8598914946841,279.5536454232508,1.513278687929718,2457970.4428703035,24.47833967377459,,2014.0,2.0,15.0,Low,High,False
3005896,1392451200000.0,,77603.9105915755,,0.3383832857,,,31454692.0,,2458000.5,2.01826216032603,203.3374313042723,231.8761148640316,3.158342774383682,2457714.6636572466,,0.3437460426778361,2014.0,2.0,15.0,Medium,Low,False
2065909,,,,22933.7567063263,0.3472408145,135.076675415,51946484.0,32278050.0,5.538,,1.091105354255674,108.6336067246379,284.4565745265057,,2457875.040090891,,,2014.0,2.0,22.0,Low,Low,True
2382745,,Very Slow,20167.4783951296,,0.4841767898,,72431816.0,45007044.0,,,1.500428387623457,136.3376919071937,103.1657198787001,1.990897435744339,2458166.29092589,271.0917785730075,0.536267114436634,,,22.0,,Low,True
2385252,,Fast,94777.809659847,58891.2451189199,0.1160559701,45.1457748413,17361726.0,10788077.0,5.509,2458000.5,1.052973998611236,155.4809431198817,101.9155473600335,1.246398955239928,,19.86718164170532,0.9121738191948414,2014.0,2.0,22.0,Low,Low,True
3600006,1393056000000.0,Slow,71279.0905106102,44290.0548786622,0.0362272732,14.0924100876,,3367535.5,,2458000.5,,164.9871988744279,253.5614038556408,2.619461163567798,2458133.356680539,295.031857837449,0.4890092233136558,2014.0,2.0,22.0,Medium,High,False
3600563,,Slow,66434.2382592785,41279.6521006056,0.3430166534,133.4334716797,,31885390.0,7.297,,0.7804257112751907,345.5102906537396,352.2323639671159,1.058547390711063,2458124.678750476,182.4772544154511,1.429574262133024,2014.0,2.0,22.0,Low,Medium,False
3666411,1393056000000.0,Slow,59893.2331968625,37215.3259272394,0.4161469434,161.8811645508,62254696.0,38683276.0,5.421,2458000.5,1.147612889990363,11.54639792281144,50.43508187215381,1.384801667022982,2457996.196627774,3.450006077518633,0.8016982719835436,2014.0,2.0,22.0,Low,High,True
3776853,1393056000000.0,,56037.2195105593,34819.3489786584,0.1117693872,,16720462.0,10389614.0,,,,340.482013039082,,1.744509365015702,2457818.5456027696,,0.6613290319604954,,2.0,22.0,,Medium,False
3781573,,Very Slow,,15892.1796878493,0.1117018159,43.4520072937,16710354.0,10383333.0,5.994,,,16.71965950993899,,1.134561488590732,2457901.902764696,94.80741622258569,0.9615626232373534,,2.0,,Low,Medium,False
2013651,,,,19160.872481448,0.3206415904,124.7295761108,,29805496.0,4.818,2458000.5,1.335473912799192,116.6731884154359,,1.74366171965762,,42.34081073633605,,2014.0,3.0,8.0,Low,,True
2307918,1394265600000.0,Slow,,36381.8103556273,0.3472887174,135.0953216553,51953656.0,32282504.0,6.534,,0.8804148130852401,161.1057118127949,202.4088884278374,1.325289761870526,2458104.143835427,236.3436171756681,,2014.0,3.0,8.0,Low,,False
2387717,,,67483.1360277209,41931.3963834469,0.457393329,177.925994873,,42517364.0,,2458000.5,1.145107088545999,,141.594029428469,1.691336188872124,2458185.436857065,,,2014.0,,8.0,Low,Low,False
2387871,1394265600000.0,Slow,67888.3881739536,,0.2359252545,91.7749252319,,,3.477,2458000.5,2.101036229747976,288.1311858904734,174.70072987,,2457799.472023744,,0.3236337174986789,2014.0,,8.0,High,Low,False
2465853,1394265600000.0,,59370.6702756056,36890.6256498617,0.4641152804,,,43142212.0,4.081,2458000.5,,341.303089654469,249.5683503384785,2.155625357484503,2458336.576287011,,0.4739118188206066,2014.0,,8.0,Medium,Low,False
3137865,1394265600000.0,Slow,49934.5739343961,31027.4023427363,0.3435715254,133.6493225098,,31936968.0,,,1.133217563559941,195.06472362,,1.282854891375963,2458045.719887,323.0543253702045,0.8170227101600552,2014.0,3.0,8.0,Low,,True
3399918,1394265600000.0,Fast,84615.3453475796,52576.6850022225,0.1866243058,,,17347812.0,3.326,2458000.5,,335.890867451085,,3.255584139294813,2457836.0672507817,53.13520974375038,0.3231425004838168,,3.0,8.0,High,,True
3601343,1394265600000.0,Slow,,46138.4494344636,0.1875208439,72.9456100464,,17431152.0,4.186,,1.570997706057932,175.0209785150329,,2.160260254083269,2456033.407668538,344.5294058315125,0.5005422569953095,2014.0,3.0,8.0,,High,False
3655398,1394265600000.0,Very Slow,14155.6700962359,8795.7828995195,0.0763315876,29.692987442,11419043.0,7095464.0,5.118,2458000.5,,97.5041204619366,66.08044970670223,1.541040946969299,2458250.771016468,183.1829392697557,0.7065023478366512,2014.0,3.0,8.0,,Medium,False
3662283,1394265600000.0,Slow,62751.4962944688,38991.3394614159,0.265947832,103.453704834,39785228.0,24721394.0,3.843,2458000.5,1.706178029009095,145.0359277010589,110.7202097503916,,2457596.8730840636,178.5038862887091,0.442249709424297,2014.0,3.0,8.0,Medium,Low,False
3666540,,Very Slow,,,0.0151141092,,2261038.5,1404944.25,,,,172.3184833165424,320.704816845922,2.642303630714515,,,,2014.0,3.0,8.0,Medium,Medium,False
3694127,1394265600000.0,Very Slow,,11044.9170776496,0.2233048525,86.8655853271,,20757484.0,,2458000.5,1.063451456488757,,101.397989797507,1.196745267670066,2458078.7812064467,289.6466019529579,0.8987265429379723,2014.0,,8.0,Low,,False
3663259,1394866800000.0,Slow,42067.0258081661,26138.8138973019,0.0111543432,4.3390398026,1668666.0,1036861.0,3.657,,1.982355988190669,350.8494929426966,227.3491633723879,3.06202014915613,,76.55648501245354,0.3531275516676455,,3.0,15.0,Medium,,False
3663743,1394866800000.0,Slow,44316.6141372674,,0.0657873737,,9841651.0,,3.215,,2.437789425880164,,,,2456759.272517229,351.5136763467615,0.2589463480607289,2014.0,3.0,15.0,High,High,False
3666626,,Slow,,,0.1458447311,56.7336006165,21818060.0,13557115.0,,,,,,1.6990273268893,2456669.4158618567,45.48626778261683,0.6310163227926986,,3.0,15.0,Low,High,False
3744692,1394866800000.0,Slow,,37361.6697935222,0.34798772,135.3672180176,52058220.0,32347478.0,4.334,2458000.5,,145.8925763285448,334.5363906151309,2.143378930346972,2458125.056982582,297.0887196840674,0.5050803175523482,,3.0,15.0,,High,False
2164222,,,,21155.6623966158,0.3875917864,,57982904.0,36028908.0,,2458000.5,,0.982586608782442,67.15967841494086,,2458235.2841462996,204.6534156981282,0.6616570443548472,2014.0,3.0,15.0,Low,Low,False
2420286,,,75772.4774379127,47082.070772463,0.4402150965,,,40920552.0,3.31,2458000.5,,332.1085892341126,278.375553993747,3.268237513913394,2457938.8845291026,19.50669694257011,0.3165876468765568,2014.0,3.0,15.0,High,,False
3014792,1394866800000.0,,30770.1860428988,19119.3969887112,0.2563838653,99.7333221436,,23832370.0,5.167,2458000.5,,,,1.423867182611785,2458103.2242959146,285.4253005053419,0.7259694391724576,2014.0,3.0,15.0,,,False
3114027,1394866800000.0,Fast,,62805.2538059969,0.4131089532,,61800220.0,38400876.0,,,1.77809404192053,127.6874264210626,141.1947902886013,2.807977270287149,2457642.7778365863,148.7023501766954,,2014.0,,15.0,Medium,Low,True
3512698,1394866800000.0,,38602.3070882606,23985.972423814,0.1183556984,,17705760.0,11001850.0,4.308,2458000.5,1.57966072372747,,214.1459560084404,2.182329773415405,,,0.496430371583169,,3.0,15.0,Medium,High,False
3666783,1394866800000.0,,38161.9712153131,23712.3648365372,0.1519805741,59.1204452515,22735972.0,14127478.0,7.609,,0.7521531361361501,,,,,296.4561445080394,1.510931125726625,2014.0,3.0,,Low,,True
3674830,1394866800000.0,,,25716.7436966961,0.4492676301,,67209480.0,41762036.0,5.824,2458000.5,,253.7394028658319,217.3144726214741,1.527622643588012,2457831.9717806634,160.9982493609965,0.9553192337430524,2014.0,3.0,15.0,Low,Low,False
3691155,1394866800000.0,Very Slow,24627.5580006017,15302.6068032072,0.137115464,,,12745679.0,,,0.9571282557880574,3.209010893532164,128.5390477131562,1.072385980250233,2458064.5342615223,292.5997863563426,1.052564862013667,2014.0,3.0,15.0,Low,,False
3745829,1394866800000.0,Fast,,,0.395902028,,,36801392.0,4.239,,1.560316229444316,168.2349451208901,300.7603115576411,2.136388681483675,2458117.0459953016,301.0637511878241,0.5056908961948802,2014.0,3.0,15.0,,High,False
3759986,,,,45150.890086956,0.2738625473,,40969252.0,25457114.0,5.846,,,16.30289359724117,192.4688173071797,1.218217180835746,2457874.3167535,120.9753117708478,,2014.0,3.0,15.0,Low,Medium,False
3669221,,,21054.9404030852,13082.7211632393,0.2162436739,84.1187896729,,20101106.0,4.1,,1.694073793488156,43.50315594995533,100.3256697346829,,2456697.118709936,34.1422844978296,0.4469980078749594,,,22.0,Medium,,False
3698489,,,27971.7904794871,,,19.4508743286,,4647999.5,3.498,2456772.5,2.159925758970181,214.4210289643569,,3.312222804426238,2456720.9151633824,16.0165103059275,0.3104887280084598,2014.0,3.0,22.0,High,High,False
3698498,,Very Slow,,23819.374663926,0.1614005037,62.7847938538,,,,2456771.5,,,99.35054614189698,3.036109818956936,,26.24936722226887,0.3554726320792094,,3.0,22.0,Medium,High,False
3772399,1395471600000.0,Slow,49727.3560786645,30898.6452256569,,,13940999.0,8662535.0,4.844,,1.313743195734024,4.531678020955574,148.7977188611508,1.599707895351584,2457807.3593872148,,0.6545432587438573,2014.0,,22.0,Low,,False
3556965,1395471600000.0,,,24502.5816912621,,158.5155487061,60960384.0,37879028.0,3.522,,2.001895582573166,86.08572645569134,86.42599134491846,3.168680357663017,,81.4490350174052,0.3479701112689299,2014.0,3.0,22.0,Medium,Low,False
3601574,,Slow,,30755.3093782955,0.1595425687,,,14830409.0,6.043,,0.9911526984909586,0.594298167298492,327.3579234806223,1.057071744787647,2456150.9854936586,218.6795092894852,,,,,Low,High,False
3666471,1395471600000.0,Very Slow,30151.0299779659,18734.6774882533,0.265280586,103.1941452026,39685408.0,24659370.0,5.251,2458000.5,1.203059156751203,187.251284587702,138.9147330053621,1.261962500485206,,77.65768253350318,0.7469191588418289,2014.0,3.0,22.0,Low,Low,False
3714003,1395471600000.0,Slow,,27561.8451776528,0.2335394009,90.846824646,,21708844.0,5.871,2458000.5,1.023561335501357,4.195863334743483,76.83061007914212,1.254059289729752,2458159.544533368,208.6257474404763,0.9517727478827784,2014.0,,22.0,Low,High,False
2496174,1395471600000.0,Very Slow,39433.7224717452,24502.5816102908,,,,37879028.0,3.522,2458000.5,2.001895582550649,86.08572645574404,86.42599134536769,,2457766.4309452754,81.44903501863742,0.3479701112748008,2014.0,3.0,,Medium,,False
3698543,,Very Slow,16983.5782674148,,0.1357166837,52.7937889099,20302926.0,12615653.0,4.467,,1.514385398278468,24.73835056311259,160.7239080872083,1.908699778862714,2456739.4448248227,20.12626464747988,,2014.0,4.0,8.0,Medium,High,False
3691158,,,,35419.3175945385,0.3122579718,121.4683532715,,29026192.0,,,1.175397550054238,186.3376010129468,122.7892222687728,1.299694298067536,2456869.7156755715,45.46617651193394,0.7734404869666175,2014.0,4.0,8.0,Low,High,False
2252793,,,85324.923418036,53017.5892205013,0.2771813634,107.8235473633,41465740.0,25765618.0,4.633,2458000.5,1.314899411148717,21.75193980628714,85.46625051491108,1.601224874936064,2457765.854510609,153.3830917878041,0.6536801205345649,2014.0,4.0,8.0,Low,Low,False
2414286,1396940400000.0,Slow,51617.4125465729,32073.0528126191,0.1949024459,,,18117314.0,6.403,2458000.5,0.9230242579289948,177.6126763455327,,1.106894664522347,,1.910194990185961,,,,8.0,Low,Low,True
3457842,,Very Slow,,22993.9425439392,,145.4401245117,55931964.0,,,2458000.5,,213.3148422546644,126.9142848602588,1.351939780162761,,111.6722295849416,,2014.0,,8.0,Low,,False
3663541,,Very Slow,19417.0710858398,,0.0824140029,,,7660860.0,4.36,2458000.5,1.559653796351402,,85.97637488026186,2.099073939858024,2458194.8303764653,261.6662829656551,,2014.0,4.0,8.0,Medium,Medium,False
3744320,,Very Slow,,22037.1497260536,0.426619526,165.9550018311,63821372.0,39656764.0,5.851,2457434.5,1.033944878591434,325.1110289290093,70.05275003133652,1.421138806607956,2457362.1820122474,67.79604007403988,0.937471328789543,2014.0,4.0,8.0,Low,High,False
3670038,,Very Slow,24605.9236765813,15289.1640755958,0.0404483478,15.7344074249,6050987.0,,3.636,2458000.5,,193.1705274218173,,3.054006643473586,2457814.8620382505,,,2014.0,4.0,15.0,High,,False
3698533,1397545200000.0,,27702.6831598694,17213.3699889755,0.0206599498,8.0367202759,,1920462.25,5.086,2456773.5,1.252826335716134,214.6155570210589,288.3548662238815,1.615702231685791,,43.32015970023709,0.7028582756411565,2014.0,,15.0,Low,High,False
2392211,1397545200000.0,Fast,,,0.2605192508,,38973124.0,24216776.0,,2458000.5,1.974334297366982,,12.17299895020131,2.810450043434328,,77.86867983243447,0.3552818641744106,2014.0,,15.0,Medium,,False
3546703,,,83991.1736501071,52188.8489827568,0.4234542492,164.7237091064,63347856.0,39362532.0,5.772,2458000.5,,175.243932229144,280.8399332603071,1.352139523867972,2457881.0519496985,109.772652453777,0.9189991144819486,,4.0,15.0,Low,High,False
3664084,,,51737.2317240156,32147.5037898474,0.3215810115,125.0950088501,,29892822.0,,,2.254905923781011,178.8223431780298,82.01389631097396,3.52719793282535,2458057.4745700117,343.4158778136484,0.2910793742375831,2014.0,4.0,15.0,,,False
